ID,LONGITUDE,LATITUDE,Coloring,DA,CD,Province,CSD,Abbrev,Suppressed,POP2016,POP2011,Age <4,Age 5 to 9,Age 10 to 14,Age 15 to 19,Age 15,Age 16,Age 17,Age 18,Age 19,Age 20 to 24,Age 25 to 29,Age 30 to 34,Age 35 to 39,Age 40 to 44,Age 45 to 49,Age 50 to 54,Age 55 to 59,Age 60 to 64,Age 65 to 69,Age 70 to 74,Age 75 to 79,Age 80 to 84,Age 85+,DAUID,POPY65,POPO65
194793,-79826751,43373830,2,35240364,3524,35,3524002,ON,N,477,480,30,25,25,50,5,10,10,10,15,45,25,30,25,25,35,55,45,35,25,5,0,5,5,35240364,500,40
194801,-79825019,43372915,0,35240365,3524,35,3524002,ON,N,420,420,25,25,20,40,10,5,10,10,10,45,20,10,25,30,30,50,40,30,15,15,5,5,0,35240365,435,40
194785,-79825145,43370265,3,35240366,3524,35,3524002,ON,N,642,640,15,30,50,70,15,10,10,20,20,40,20,20,10,45,65,60,55,55,40,25,15,5,10,35240366,610,95
194777,-79829717,43373405,1,35240367,3524,35,3524002,ON,N,607,610,30,50,55,45,15,10,10,5,15,45,30,20,40,50,45,65,50,45,15,10,5,0,0,35240367,625,30
194721,-79830566,43365138,2,35240368,3524,35,3524002,ON,N,632,635,20,40,25,60,10,10,10,15,10,55,30,25,30,50,50,65,50,45,30,35,15,10,10,35240368,600,100
194729,-79826880,43364417,0,35240369,3524,35,3524002,ON,N,662,665,45,35,40,40,10,5,10,5,10,40,40,40,55,60,50,55,35,25,35,25,20,10,10,35240369,600,100
195657,-79821882,43367748,2,35240370,3524,35,3524002,ON,N,570,570,20,20,35,45,10,5,10,10,10,40,25,25,30,40,55,55,50,35,35,20,20,20,10,35240370,520,105
195649,-79821439,43361687,4,35240371,3524,35,3524002,ON,N,414,415,25,25,20,30,10,5,5,5,5,25,10,25,30,40,35,35,15,35,20,25,15,5,5,35240371,380,70
194713,-79824219,43359024,3,35240372,3524,35,3524002,ON,N,497,500,25,35,45,30,5,0,10,10,5,25,20,15,30,40,50,45,35,30,20,20,25,10,10,35240372,455,85
195633,-79820072,43356722,1,35240373,3524,35,3524002,ON,N,401,400,20,15,25,35,5,5,10,15,10,30,25,20,20,25,45,35,30,20,10,20,15,10,5,35240373,390,60
194609,-79845993,43370337,0,35240374,3524,35,3524002,ON,N,432,430,25,20,25,30,10,5,5,5,5,35,20,30,25,35,40,35,45,40,15,5,5,0,0,35240374,435,25
194593,-79843136,43368161,3,35240375,3524,35,3524002,ON,N,612,610,35,55,45,45,10,15,10,5,5,40,35,40,55,50,45,50,30,35,20,10,5,5,0,35240375,605,40
194585,-79843262,43366175,1,35240376,3524,35,3524002,ON,N,447,445,30,25,30,25,10,10,0,0,5,25,25,40,35,40,35,50,30,20,20,5,5,5,0,35240376,435,35
194577,-79842668,43364639,0,35240377,3524,35,3524002,ON,N,373,375,30,15,25,40,10,5,10,5,10,25,20,20,25,25,30,40,25,25,15,5,5,10,0,35240377,385,35
194537,-79847482,43363798,2,35240378,3524,35,3524002,ON,N,609,610,30,50,60,60,10,10,15,15,10,45,20,30,45,40,75,60,40,30,20,10,0,0,0,35240378,645,30
194529,-79850458,43363024,0,35240379,3524,35,3524002,ON,N,264,260,5,10,25,25,5,5,5,0,5,25,25,15,20,25,15,25,20,15,5,5,5,5,0,35240379,270,20
194545,-79851324,43366112,3,35240380,3524,35,3524002,ON,N,417,420,20,20,20,30,5,0,10,5,5,35,25,30,20,25,35,40,35,35,25,5,10,5,0,35240380,395,45
194513,-79852809,43352546,2,35240381,3524,35,3524002,ON,N,1275,1275,35,75,65,85,10,15,15,20,20,75,30,25,55,70,110,115,90,125,105,90,65,30,20,35240381,1035,310
194521,-79851660,43360013,1,35240382,3524,35,3524002,ON,N,436,435,15,15,40,35,0,10,10,10,5,30,10,10,15,25,50,50,30,35,30,30,10,5,10,35240382,395,85
194553,-79847342,43353798,1,35240383,3524,35,3524002,ON,N,523,520,20,30,30,50,5,15,10,5,10,30,25,5,20,35,45,45,45,60,40,20,10,5,5,35240383,485,80
194561,-79846828,43356466,0,35240384,3524,35,3524002,ON,N,630,630,25,40,35,40,0,10,5,10,10,40,30,30,50,35,45,55,45,55,30,20,20,10,10,35240384,560,90
194425,-79843853,43342415,0,35240385,3524,35,3524002,ON,N,409,410,10,15,25,30,5,10,5,10,5,30,5,10,15,20,35,55,40,35,40,25,10,5,5,35240385,360,85
194473,-79837258,43343216,1,35240386,3524,35,3524002,ON,N,272,270,15,10,15,35,0,10,5,10,10,30,15,5,15,15,10,40,25,25,10,10,5,0,0,35240386,290,25
194465,-79838292,43338244,2,35240387,3524,35,3524002,ON,N,505,505,25,25,25,25,5,5,5,5,5,25,15,15,25,25,40,30,50,50,60,35,20,10,10,35240387,400,135
194409,-79858134,43330394,1,35240388,3524,35,3524002,ON,N,868,865,20,35,45,35,10,5,15,5,5,40,30,15,25,35,75,75,90,70,85,55,50,35,45,35240388,630,270
194329,-79842354,43317446,4,35240391,3524,35,3524002,ON,N,435,435,15,10,15,20,0,5,0,5,10,30,10,10,25,15,20,35,35,35,45,35,35,20,20,35240391,295,155
194321,-79840174,43313987,1,35240392,3524,35,3524002,ON,N,644,640,20,30,20,30,5,5,5,5,10,25,55,45,25,55,45,55,50,55,35,15,30,20,15,35240392,540,115
194337,-79836784,43309372,0,35240393,3524,35,3524002,ON,N,543,545,20,30,15,25,10,5,5,10,5,40,20,10,35,35,40,50,55,50,35,25,15,30,15,35240393,460,120
194313,-79842884,43306845,2,35240394,3524,35,3524002,ON,N,450,450,10,25,25,25,10,5,0,10,0,20,20,5,25,20,55,35,40,40,25,25,30,15,15,35240394,370,110
194305,-79847338,43308809,3,35240395,3524,35,3524002,ON,N,571,575,25,20,30,35,5,5,10,5,5,40,20,25,30,40,50,60,50,50,30,20,20,10,20,35240395,505,100
194297,-79851297,43303207,0,35240396,3524,35,3524002,ON,N,431,435,15,20,25,20,0,5,5,5,5,25,5,10,10,20,35,25,35,35,35,15,20,30,45,35240396,300,145
194065,-79856308,43301371,2,35240397,3524,35,3524002,ON,N,1597,1595,40,40,45,45,5,10,15,10,10,60,80,65,65,80,90,125,95,150,145,150,135,110,65,35240397,1030,605
194289,-79849995,43299983,1,35240398,3524,35,3524002,ON,N,669,670,5,25,30,25,0,10,5,0,5,20,15,15,10,30,35,45,50,55,60,70,70,65,50,35240398,380,315
194057,-79861670,43296794,0,35240399,3524,35,3524002,ON,N,748,750,15,35,45,35,10,10,5,5,5,35,15,30,20,35,50,65,55,55,25,20,30,60,120,35240399,525,255
194041,-79872663,43297958,1,35240400,3524,35,3524002,ON,N,1325,1325,80,85,70,90,20,20,15,25,15,65,65,75,100,95,110,125,90,75,75,60,30,10,15,35240400,1220,190
194033,-79874688,43290431,3,35240401,3524,35,3524002,ON,N,827,825,45,35,30,50,5,10,5,20,10,40,45,60,70,50,65,75,75,55,45,30,25,10,20,35240401,745,130
193457,-79894878,43306535,2,35240402,3524,35,3524002,ON,N,494,490,20,25,25,30,5,5,5,10,5,30,15,20,35,30,45,50,20,25,20,15,15,30,35,35240402,400,115
194049,-79878797,43314483,3,35240403,3524,35,3524002,ON,N,381,385,20,15,25,15,0,0,5,5,0,20,15,15,25,20,30,20,35,35,30,15,15,20,10,35240403,300,90
194353,-79828622,43312401,3,35240404,3524,35,3524002,ON,N,625,620,20,30,25,35,5,5,10,10,5,30,15,10,25,45,40,50,55,60,55,35,40,25,20,35240404,475,175
194345,-79832787,43318043,2,35240405,3524,35,3524002,ON,N,635,635,20,25,25,45,10,5,10,10,10,40,15,30,30,45,65,40,60,55,40,30,25,15,15,35240405,540,125
194433,-79837524,43320311,3,35240406,3524,35,3524002,ON,N,323,325,20,15,25,10,5,0,0,5,0,15,15,15,10,25,25,30,25,20,25,10,20,5,10,35240406,260,70
194449,-79827007,43320064,3,35240409,3524,35,3524002,ON,N,559,555,45,55,45,45,5,10,10,10,10,40,50,55,60,45,35,30,20,10,10,5,0,5,5,35240409,580,25
194457,-79824608,43321849,0,35240410,3524,35,3524002,ON,N,293,290,20,20,20,10,5,0,5,0,5,25,25,20,25,25,20,15,10,20,5,15,10,5,5,35240410,270,40
195289,-79821751,43322992,3,35240411,3524,35,3524002,ON,N,571,575,15,35,20,40,10,5,5,10,5,35,25,30,20,45,50,55,45,45,40,25,20,10,5,35240411,495,100
194361,-79823158,43318266,1,35240412,3524,35,3524002,ON,N,414,415,15,20,30,35,5,5,5,5,10,25,20,15,25,30,35,45,40,35,25,10,10,5,5,35240412,400,55
195209,-79818793,43315567,2,35240413,3524,35,3524002,ON,N,467,470,30,25,30,25,5,5,5,5,5,25,15,20,25,40,40,40,25,40,20,10,25,20,5,35240413,405,80
195225,-79813371,43316643,0,35240414,3524,35,3524002,ON,N,419,420,20,20,25,20,5,10,5,0,5,20,35,30,25,40,35,35,20,40,25,10,10,5,10,35240414,390,60
195441,-79804176,43321335,2,35240417,3524,35,3524002,ON,N,470,470,15,15,15,15,0,0,5,5,0,25,40,25,40,40,30,40,20,20,20,35,25,20,15,35240417,350,115
195457,-79804675,43325217,0,35240420,3524,35,3524002,ON,N,519,520,20,35,25,30,10,0,10,10,5,30,20,20,40,45,55,45,35,30,25,20,20,5,5,35240420,465,75
195473,-79801712,43327078,2,35240421,3524,35,3524002,ON,N,363,365,10,15,10,15,10,5,0,0,5,15,45,35,30,25,25,30,35,20,15,10,15,15,0,35240421,330,55
195481,-79799477,43324163,3,35240422,3524,35,3524002,ON,N,565,560,10,15,0,10,0,0,5,0,5,25,45,40,30,35,25,35,45,30,55,40,45,45,25,35240422,355,210
195521,-79797537,43326740,1,35240423,3524,35,3524002,ON,N,604,600,10,5,5,10,0,5,0,5,0,30,40,25,30,25,35,50,40,45,50,45,55,55,45,35240423,360,250
195537,-79796466,43329649,0,35240425,3524,35,3524002,ON,N,404,400,20,20,25,20,0,5,5,5,0,30,35,25,35,25,45,40,20,25,10,15,10,5,5,35240425,380,45
195529,-79793506,43326225,2,35240427,3524,35,3524002,ON,N,955,955,15,0,10,15,0,5,0,5,5,45,90,70,40,40,65,70,85,115,70,60,65,55,40,35240427,675,290
195465,-79799768,43321973,1,35240428,3524,35,3524002,ON,N,475,475,20,5,10,10,0,5,5,0,0,30,45,45,20,25,25,25,40,40,35,20,20,30,25,35240428,350,130
195449,-79802637,43320289,0,35240429,3524,35,3524002,ON,N,554,555,10,20,20,25,5,0,5,5,5,20,40,25,30,25,35,35,35,45,30,30,30,30,65,35240429,385,185
195217,-79807061,43306676,1,35240431,3524,35,3524002,ON,N,308,310,10,15,20,35,10,10,10,5,5,15,5,5,10,30,25,30,25,25,25,20,10,5,5,35240431,290,65
195889,-79783289,43330926,3,35240432,3524,35,3524002,ON,N,487,485,15,15,20,15,5,5,5,5,5,25,25,15,20,30,25,35,65,45,45,30,25,25,15,35240432,375,140
195881,-79788427,43331578,0,35240433,3524,35,3524002,ON,N,608,610,15,35,30,55,10,5,10,10,10,40,15,20,40,45,60,75,40,45,30,15,15,10,10,35240433,560,80
195913,-79788036,43337741,3,35240436,3524,35,3524002,ON,N,263,265,15,10,5,10,5,0,5,5,0,10,20,20,15,20,25,15,15,20,15,15,10,10,5,35240436,215,55
195609,-79791822,43337836,2,35240437,3524,35,3524002,ON,N,551,555,25,10,10,25,5,5,5,5,5,35,20,25,15,30,30,40,45,30,45,55,50,45,20,35240437,365,215
195545,-79796263,43335068,3,35240438,3524,35,3524002,ON,N,568,570,30,30,30,45,10,10,5,10,5,35,20,30,30,35,55,55,40,30,25,10,35,25,15,35240438,505,110
195593,-79797852,43339842,1,35240439,3524,35,3524002,ON,N,477,475,20,10,30,30,10,5,5,5,5,30,15,15,25,40,50,35,40,25,15,20,25,25,25,35240439,395,110
195561,-79804811,43336639,3,35240440,3524,35,3524002,ON,N,462,460,15,15,10,20,5,10,0,5,5,30,35,15,30,35,45,45,35,35,15,30,10,20,10,35240440,390,85
195497,-79804226,43334738,0,35240441,3524,35,3524002,ON,N,607,605,25,30,30,35,10,5,5,10,10,40,45,30,30,40,55,60,40,40,30,20,30,15,10,35240441,540,105
195513,-79802026,43332880,2,35240442,3524,35,3524002,ON,N,449,445,25,15,30,20,5,10,0,5,5,25,15,25,25,35,40,30,40,40,25,15,5,10,20,35240442,390,75
195505,-79799080,43331263,1,35240443,3524,35,3524002,ON,N,636,640,40,30,40,60,15,15,5,10,10,30,10,30,45,45,65,60,40,40,30,15,20,15,15,35240443,590,95
195489,-79806389,43328878,3,35240444,3524,35,3524002,ON,N,444,445,15,15,25,30,0,5,5,5,10,45,40,20,20,30,30,45,40,30,20,15,15,10,10,35240444,410,70
195361,-79809376,43331424,1,35240445,3524,35,3524002,ON,N,666,665,40,20,35,35,5,5,5,10,5,50,100,65,45,50,55,35,35,25,25,20,15,5,10,35240445,620,75
195353,-79813816,43334184,2,35240446,3524,35,3524002,ON,N,695,695,15,10,10,10,0,5,0,0,5,25,25,40,30,20,35,45,45,45,55,60,65,75,80,35240446,365,335
195417,-79807499,43336392,4,35240447,3524,35,3524002,ON,N,646,650,35,25,25,20,5,5,5,5,0,70,95,60,55,30,45,45,40,35,20,10,15,10,5,35240447,600,60
195425,-79806518,43338967,0,35240448,3524,35,3524002,ON,N,566,570,30,25,30,40,5,10,10,15,5,40,30,25,40,45,40,35,50,35,30,15,20,20,10,35240448,510,95
195409,-79810892,43340920,1,35240449,3524,35,3524002,ON,N,252,255,20,10,20,30,10,5,5,5,5,15,15,25,20,20,25,20,5,15,5,5,5,5,5,35240449,270,25
195377,-79818905,43344030,0,35240450,3524,35,3524002,ON,N,627,625,35,40,35,40,5,5,10,10,10,35,50,50,45,45,50,45,50,35,25,25,15,5,5,35240450,595,75
195569,-79806254,43347426,2,35240451,3524,35,3524002,ON,N,402,405,25,30,15,15,0,0,0,5,5,25,25,30,35,45,25,30,25,25,10,10,5,10,15,35240451,360,50
195433,-79810498,43350407,3,35240452,3524,35,3524002,ON,N,490,490,20,20,20,25,5,5,5,5,5,25,30,35,30,40,40,60,35,35,20,15,15,10,0,35240452,440,60
195785,-79805928,43358794,1,35240453,3524,35,3524002,ON,N,588,590,35,40,30,40,10,5,10,5,5,35,25,35,35,70,45,40,45,30,35,25,15,5,5,35240453,540,85
195617,-79791481,43346659,1,35240455,3524,35,3524002,ON,N,712,710,20,15,10,20,5,0,5,0,5,20,20,30,15,20,35,40,30,50,60,75,95,80,70,35240455,340,380
195961,-79782828,43351465,0,35240459,3524,35,3524002,ON,N,397,400,30,30,30,10,5,0,0,5,0,20,10,15,40,30,30,25,20,25,35,20,10,10,5,35240459,325,80
196057,-79779914,43353330,2,35240460,3524,35,3524002,ON,N,432,430,15,10,30,35,5,5,5,10,10,20,10,10,25,35,50,40,40,30,35,30,15,5,0,35240460,385,85
195985,-79779491,43349321,3,35240461,3524,35,3524002,ON,N,473,470,25,15,20,50,10,5,15,10,10,35,15,15,30,20,40,45,45,45,30,20,15,5,5,35240461,450,75
195993,-79776777,43348236,2,35240462,3524,35,3524002,ON,N,396,395,5,10,10,10,0,0,5,5,0,20,25,10,15,25,15,25,35,45,55,35,30,25,5,35240462,260,150
195953,-79782548,43346197,1,35240463,3524,35,3524002,ON,N,646,645,25,35,35,55,10,15,10,10,10,30,25,15,25,45,55,60,30,25,40,40,45,30,25,35240463,515,180
195937,-79782909,43342781,3,35240464,3524,35,3524002,ON,N,326,325,5,5,20,10,0,0,5,0,5,15,15,15,10,25,25,20,25,25,25,20,10,10,50,35240464,225,115
195929,-79785358,43340534,0,35240465,3524,35,3524002,ON,N,944,945,15,10,15,20,5,5,10,5,5,35,80,50,40,45,50,55,60,100,90,70,75,60,75,35240465,605,370
195921,-79788131,43342735,1,35240466,3524,35,3524002,ON,N,674,675,20,20,25,40,10,10,5,10,10,40,50,50,40,60,45,55,40,45,35,35,25,30,20,35240466,575,145
195977,-79776928,43342391,0,35240467,3524,35,3524002,ON,N,644,645,15,25,40,55,10,10,10,10,15,35,20,15,20,40,60,45,40,40,35,50,40,40,35,35240467,505,200
195969,-79780390,43337547,2,35240468,3524,35,3524002,ON,N,507,505,10,35,55,40,5,5,10,5,10,45,10,10,15,30,50,50,45,35,30,10,10,10,0,35240468,465,60
195905,-79781286,43333702,0,35240469,3524,35,3524002,ON,N,481,480,20,20,30,10,5,0,0,5,0,25,25,30,30,45,45,35,40,25,30,30,15,10,20,35240469,390,105
196033,-79763310,43344889,1,35240470,3524,35,3524002,ON,N,588,590,15,20,35,60,10,20,15,15,10,60,20,0,25,15,55,75,55,45,30,25,20,15,20,35240470,550,110
196001,-79771681,43340689,3,35240471,3524,35,3524002,ON,N,481,480,15,40,35,40,10,10,5,10,10,25,20,15,25,35,55,35,30,35,30,25,15,10,5,35240471,450,85
196017,-79766473,43344592,2,35240472,3524,35,3524002,ON,N,671,670,20,35,55,55,15,10,10,15,10,45,15,10,40,55,60,65,65,40,30,30,25,15,15,35240472,620,115
196009,-79771314,43346771,1,35240473,3524,35,3524002,ON,N,530,530,20,40,35,35,5,10,10,5,15,40,15,15,35,35,50,55,30,25,30,10,20,20,5,35240473,475,85
196025,-79768340,43349449,3,35240474,3524,35,3524002,ON,N,644,640,25,30,45,65,10,15,10,10,15,40,15,15,20,30,70,55,55,30,35,35,35,30,15,35240474,555,150
196041,-79764298,43351107,1,35240475,3524,35,3524002,ON,N,624,625,30,40,50,35,10,5,5,10,10,30,15,25,40,50,65,50,30,45,35,30,25,30,10,35240475,545,130
196153,-79758545,43352995,2,35240476,3524,35,3524002,ON,N,550,550,25,35,35,40,10,10,5,15,5,35,10,20,20,40,45,55,40,45,20,25,25,15,5,35240476,490,90
196145,-79762875,43355730,3,35240477,3524,35,3524002,ON,N,665,665,30,50,50,70,15,10,20,10,15,35,15,10,30,50,65,55,45,40,35,35,30,20,10,35240477,615,130
196113,-79767432,43356967,1,35240478,3524,35,3524002,ON,N,317,315,15,10,10,35,5,5,10,10,0,30,15,10,25,15,25,25,35,35,10,10,5,0,0,35240478,315,25
196105,-79769947,43358356,0,35240479,3524,35,3524002,ON,N,353,355,10,15,10,15,5,5,0,5,5,10,5,10,15,10,15,20,15,20,40,50,30,25,20,35240479,190,165
196097,-79771904,43356822,2,35240480,3524,35,3524002,ON,N,889,890,50,60,60,75,15,20,20,10,20,60,55,55,55,70,65,60,45,35,35,35,35,25,15,35240480,830,145
196065,-79777113,43356115,1,35240481,3524,35,3524002,ON,N,459,460,20,25,20,30,10,5,10,5,5,20,20,20,35,35,45,40,30,25,30,25,25,15,5,35240481,400,100
196073,-79774136,43352298,0,35240482,3524,35,3524002,ON,N,711,710,25,40,30,50,10,15,10,15,10,35,20,30,40,55,60,60,55,50,50,35,30,25,10,35240482,610,150
196049,-79786609,43358928,3,35240483,3524,35,3524002,ON,N,700,700,20,25,20,35,5,10,5,10,10,30,30,20,35,25,55,50,45,50,45,35,35,55,85,35240483,480,255
196089,-79775052,43369607,0,35240484,3524,35,3524002,ON,N,977,980,55,50,55,60,15,15,5,15,15,55,70,90,75,90,105,65,60,45,35,25,20,5,10,35240484,940,95
196121,-79771305,43361912,1,35240485,3524,35,3524002,ON,N,394,395,10,25,20,30,10,5,5,0,10,20,10,10,25,30,35,35,25,35,35,25,15,5,0,35240485,340,80
196129,-79765908,43362021,2,35240486,3524,35,3524002,ON,N,639,640,20,25,40,60,15,10,10,15,15,25,25,20,40,50,45,60,40,70,45,40,10,10,5,35240486,585,110
196137,-79767000,43366636,3,35240487,3524,35,3524002,ON,N,301,300,20,20,15,20,0,5,5,0,5,20,10,10,20,25,25,30,10,20,25,10,10,5,0,35240487,260,50
196193,-79763547,43369994,1,35240488,3524,35,3524002,ON,N,1253,1250,115,85,80,55,10,15,10,15,10,60,95,125,140,130,100,85,45,35,35,30,10,10,5,35240488,1210,90
196177,-79760957,43367741,0,35240489,3524,35,3524002,ON,N,482,480,25,20,25,45,10,10,10,10,5,20,25,40,25,30,45,25,30,45,40,20,20,5,10,35240489,445,95
196201,-79758501,43369230,2,35240490,3524,35,3524002,ON,N,294,290,25,10,15,25,5,5,0,0,5,10,15,25,15,20,20,30,15,20,15,10,5,5,10,35240490,260,45
196185,-79757649,43365636,1,35240491,3524,35,3524002,ON,N,683,685,40,40,40,35,5,10,10,10,10,45,20,25,50,45,45,40,45,65,25,20,25,20,55,35240491,580,145
196273,-79754997,43370213,0,35240492,3524,35,3524002,ON,N,553,555,25,25,30,35,5,10,10,5,5,40,45,50,35,30,60,55,40,20,30,15,10,5,0,35240492,525,60
196289,-79751036,43372541,1,35240493,3524,35,3524002,ON,N,771,770,15,10,15,25,5,5,5,10,0,15,20,35,20,30,35,25,35,50,55,85,100,110,85,35240493,355,435
196281,-79753337,43375739,2,35240494,3524,35,3524002,ON,N,464,460,25,25,35,40,5,10,10,10,5,25,10,20,25,45,45,30,25,25,35,20,20,10,5,35240494,415,90
196313,-79749404,43376657,0,35240495,3524,35,3524002,ON,N,589,590,20,25,35,45,10,10,5,5,15,25,25,25,30,30,50,30,30,25,50,60,40,30,15,35240495,440,195
196345,-79746416,43376650,4,35240496,3524,35,3524002,ON,N,477,475,25,35,45,30,5,5,5,0,5,25,10,20,35,35,40,25,30,25,35,35,15,5,0,35240496,400,90
196353,-79745640,43379407,2,35240497,3524,35,3524002,ON,N,506,505,20,35,45,45,5,10,10,10,15,40,10,15,25,40,50,60,20,30,30,15,5,0,10,35240497,485,60
196321,-79750739,43380401,1,35240498,3524,35,3524002,ON,N,378,380,20,30,25,25,0,10,5,5,5,25,15,10,25,30,35,35,25,20,20,15,25,10,0,35240498,345,70
196305,-79752505,43379461,0,35240499,3524,35,3524002,ON,N,334,335,15,25,25,35,5,10,5,5,5,15,20,10,15,25,45,35,20,15,10,10,10,0,0,35240499,330,30
196209,-79757485,43372916,1,35240501,3524,35,3524002,ON,N,258,260,10,15,15,15,5,5,0,5,0,15,10,10,20,10,35,25,10,20,10,10,5,5,5,35240501,225,35
196433,-79737346,43379213,3,35240503,3524,35,3524002,ON,N,473,470,35,25,25,40,5,10,5,5,10,20,20,25,35,40,45,45,20,35,25,20,15,10,5,35240503,445,75
196425,-79738782,43377401,1,35240504,3524,35,3524002,ON,N,414,415,15,15,15,30,5,10,5,10,5,30,25,25,25,30,35,35,30,20,20,20,15,5,5,35240504,365,65
196417,-79734311,43375200,0,35240505,3524,35,3524002,ON,N,656,655,40,50,60,70,15,15,10,15,15,35,20,35,40,50,55,40,35,25,15,25,25,20,10,35240505,625,95
196401,-79738899,43374639,2,35240506,3524,35,3524002,ON,N,444,445,20,15,30,25,0,10,5,5,5,25,20,20,30,35,45,40,25,20,25,30,25,15,10,35240506,375,105
196409,-79735904,43369858,3,35240507,3524,35,3524002,ON,N,545,545,15,15,45,40,10,5,5,5,5,35,30,15,30,40,60,25,40,40,25,40,25,25,10,35240507,460,125
196441,-79731797,43373011,1,35240508,3524,35,3524002,ON,N,702,705,35,35,40,45,10,10,10,10,10,50,35,35,40,60,70,60,55,30,25,20,25,25,15,35240508,640,110
196449,-79728180,43371289,0,35240509,3524,35,3524002,ON,N,906,905,25,35,45,30,5,10,5,5,5,20,20,40,45,50,50,55,40,45,25,35,55,115,175,35240509,530,405
196457,-79725016,43374572,4,35240510,3524,35,3524001,ON,N,556,555,25,20,25,40,5,10,10,5,10,45,35,15,30,30,45,55,55,45,35,15,15,10,10,35240510,505,85
196393,-79728537,43368328,1,35240512,3524,35,3524002,ON,N,334,335,10,5,5,10,0,5,5,0,0,25,15,20,20,10,30,25,30,25,15,15,20,20,25,35240512,240,95
196385,-79736195,43366576,0,35240513,3524,35,3524002,ON,N,470,470,20,20,15,25,0,5,5,5,5,25,25,35,25,30,35,30,30,45,35,25,25,20,10,35240513,380,115
196265,-79743767,43364097,3,35240516,3524,35,3524002,ON,N,642,645,30,35,50,45,5,5,5,10,10,35,20,20,30,40,50,60,60,35,40,30,35,30,15,35240516,545,150
196377,-79740590,43367420,1,35240517,3524,35,3524002,ON,N,465,465,15,20,30,30,10,5,0,10,5,20,20,30,25,30,40,45,30,45,25,20,20,10,10,35240517,410,85
196329,-79745299,43370720,0,35240518,3524,35,3524002,ON,N,627,625,40,30,35,35,0,10,10,5,5,30,20,25,35,55,55,55,55,35,30,35,35,20,5,35240518,535,125
196337,-79743032,43373830,3,35240519,3524,35,3524002,ON,N,433,435,20,25,25,35,5,10,5,5,5,20,15,20,20,45,40,35,25,35,15,15,20,15,5,35240519,390,70
196257,-79749047,43367209,2,35240520,3524,35,3524002,ON,N,675,675,25,25,35,50,10,5,15,10,5,45,20,30,35,40,65,65,45,45,40,30,30,30,10,35240520,570,140
196241,-79753464,43363396,3,35240521,3524,35,3524002,ON,N,646,645,25,40,40,50,5,15,15,5,10,30,10,20,35,65,65,50,60,45,35,30,30,10,15,35240521,585,120
196249,-79749110,43361037,0,35240522,3524,35,3524002,ON,N,468,470,10,15,25,40,5,5,10,5,15,40,10,5,15,30,40,55,30,40,50,30,25,5,5,35240522,395,115
196233,-79752167,43357259,1,35240523,3524,35,3524002,ON,N,464,465,20,15,25,35,10,5,10,5,5,35,15,10,30,25,30,40,45,40,45,25,25,10,5,35240523,400,110
196225,-79752721,43353185,0,35240524,3524,35,3524002,ON,N,518,520,25,20,25,45,10,10,5,10,5,40,15,20,20,30,45,40,35,40,40,25,10,25,10,35240524,440,110
196161,-79757589,43359774,0,35240525,3524,35,3524002,ON,N,614,610,20,40,50,55,15,10,10,10,10,40,10,10,15,50,60,70,45,40,35,30,25,10,10,35240525,560,110
196169,-79762029,43363514,3,35240526,3524,35,3524002,ON,N,281,280,10,5,20,25,0,0,10,5,5,20,5,5,10,20,20,25,15,20,25,20,25,5,5,35240526,220,80
195801,-79797638,43365083,2,35240528,3524,35,3524002,ON,N,438,440,20,35,30,30,5,5,5,5,5,30,20,30,30,35,40,35,35,25,20,15,5,0,0,35240528,420,40
195833,-79799570,43371816,0,35240529,3524,35,3524002,ON,N,463,465,15,40,40,30,5,5,10,5,5,35,35,15,30,50,35,50,30,25,15,10,0,5,0,35240529,460,30
195817,-79802683,43370038,3,35240530,3524,35,3524002,ON,N,425,425,10,20,20,40,5,10,5,10,5,30,30,25,15,25,35,35,40,50,20,10,5,5,5,35240530,410,45
195809,-79805630,43370503,0,35240531,3524,35,3524002,ON,N,470,470,25,35,35,50,15,5,10,10,10,25,15,20,25,30,55,25,35,55,20,15,5,0,0,35240531,480,40
195825,-79805702,43375068,1,35240532,3524,35,3524002,ON,N,1210,1210,35,50,60,80,15,15,10,15,25,80,130,125,100,95,110,100,85,55,40,30,20,10,10,35240532,1185,110
195793,-79805992,43366977,1,35240533,3524,35,3524002,ON,N,368,370,10,25,35,35,5,10,10,10,5,25,25,15,25,25,40,30,30,15,15,5,0,5,5,35240533,375,30
195577,-79801933,43346581,3,35240534,3524,35,3524002,ON,N,467,465,40,45,30,35,10,5,5,5,5,40,45,30,35,50,30,35,25,10,10,10,10,0,5,35240534,480,35
195585,-79798992,43343907,2,35240535,3524,35,3524002,ON,N,481,480,20,25,35,35,5,15,5,5,10,35,25,25,35,30,50,45,30,25,15,20,15,5,10,35240535,455,65
195601,-79794413,43342609,3,35240536,3524,35,3524002,ON,N,702,700,35,15,20,50,5,15,5,15,5,55,50,45,30,40,40,55,55,50,45,30,35,35,20,35240536,585,165
195369,-79821336,43336442,3,35240537,3524,35,3524002,ON,N,389,390,25,20,20,30,5,5,5,5,5,15,30,45,35,25,25,20,25,30,20,10,0,5,5,35240537,370,40
194497,-79825685,43337019,1,35240538,3524,35,3524002,ON,N,983,985,60,85,70,80,20,15,10,15,20,65,80,90,75,70,70,75,60,40,30,15,10,5,10,35240538,1000,70
